id,name,address,latitude,longitude,phone,website,therapy_types,insurance_accepted,diagnoses_treated,age_groups,regional_centers,description,type,email,created_at,updated_at
475cf721-fff0-4c12-bca7-866417a6f69b,Nurture Collective,"7313 Whittier Ave, Whittier, CA 90602",33.97527530,-118.04327270,424-442-9129,https://mynurturecollective.com/,"['Occupational therapy', 'Physical therapy', 'Speech therapy', 'Feeding therapy']","Medi-Cal, Private Insurance",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T19:59:38.474878+00:00,2025-11-05T05:08:29.829052+00:00
2ca1afe4-12fb-4f62-88dc-0f813f74d540,Ohana Behavioral Group,"{""zip"": ""93940"", ""city"": ""Monterey"", ""state"": ""CA"", ""street"": ""6 Lower Ragsdale Dr""}",36.57525000,-121.82013600,562-454-7998,https://www.montagehealth.org/locations/profile/ohana/,[],{},[],[],locations.ProviderRegionalCenter.None,"GATEWAY CITIES,SOUTH & EAST LOS ANGELES",Service Provider,,2025-08-07T22:34:11.737405+00:00,2025-11-05T05:08:29.885593+00:00
f541f446-135a-4674-9349-27f70b6371c7,On Track Speech Therapy,"1480 S Harbor Blvd # 14, La Habra,, CA 90631",33.91491390,-117.93301570,562-284-9632,https://www.ontrackspeech.com/,['Speech therapy'],"Private Insurance: Cigna, Anthem, United Healthcare, Blue Shield, and Kaiser",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T20:41:23.416010+00:00,2025-11-05T05:08:30.012592+00:00
1f6bd4dc-6b82-4872-9b39-45387d47eafa,OnWords Therapy,"14011 Ventura Blvd #203a, Sherman Oaks,, CA 91423",34.14920460,-118.43785800,818-488-2805,https://www.onwordstherapy.com/,['Speech therapy'],Private Pay,[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T20:34:57.390874+00:00,2025-11-05T05:08:29.758243+00:00
ce9c88c3-ea03-4469-8fe6-c2d8bbd876d2,Optima Family Services,"150 S Los Robles Ave Suite #950 Pasadena, CA 91101",34.14585300,-118.13976100,818-844-3376,https://www.optimafamilyservices.com/,"['ABA therapy', 'Occupational therapy', 'Physical therapy']","Regional Center, Private Pay, Medi-Cal",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T18:02:22.826970+00:00,2025-11-05T05:08:29.838313+00:00
e6baf6e6-ad15-4650-9d32-f21918c6a2bc,"Optima Family Services, Inc.","{""zip"": ""91101"", ""city"": ""Pasadena"", ""state"": ""CA"", ""street"": ""150 S Los Robles Ave Suite # 950""}",34.14336600,-118.14088400,818-844-3376,http://www.optimafamilyservices.com/,[],"{Medi-Cal,UHC,""Blue Cross""}",[],[],locations.ProviderRegionalCenter.None,SAN GABRIEL VALLEY,Service Provider,,2025-08-07T22:34:18.984644+00:00,2025-11-05T05:08:29.924912+00:00
69f560fa-7814-42e6-8e91-d60223f8d334,OT by the Sea,"1212 5th St Suite 577, Santa Monica, CA 90401",34.01935700,-118.49717600,424-625-2477,https://www.myotbythesea.com/,"['Occupational therapy', 'Parent child interaction therapy/parent training behavior management']",Private Pay,[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T18:02:22.788798+00:00,2025-11-05T05:08:29.750147+00:00
f354d0e2-9e1f-41ae-b99b-c1901ad9ba51,OT Studios,"7300 W. Sunset Blvd. Los Angeles, CA 90046",34.09747600,-118.34989000,323-285-2283,https://otstudiosla.com/,"['Occupational therapy', 'Physical therapy']","Private Pay, Blue Shield",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T18:02:22.785922+00:00,2025-11-05T05:08:29.780438+00:00
ce4b3d5c-35c9-4991-aa19-512fb3406ee7,"Ot Studios, Inc.","7300 W Sunset Blvd G Los Angeles, CA 90046-3429",34.09805410,-118.35796980,323-285-2283,https://otstudiosla.com/,"['Occupational therapy', 'Physical therapy', 'Speech therapy']",Private Insurance (ONLY Blue Shield),[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T20:32:46.872437+00:00,2025-11-05T05:08:29.966309+00:00
2e494c39-0233-43b6-ae38-19f3355bd6fb,P.L.A.Y Speech & Language Center,"18801 Ventura Blvd Suite #206, Tarzana, CA 91356",34.17046400,-118.54017200,818-600-8790,https://www.playspeechcenter.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=18366059724345358350,"['Speech therapy', 'Social Skills']","Private Pay, North Los Angeles County Regional Center",[],[],locations.ProviderRegionalCenter.None,,,,2025-11-05T05:08:30.073637+00:00,2025-11-05T05:08:30.073640+00:00
e121a30a-ff86-495d-94ad-6a275ca64e5c,"Patterns Behavioral Services, Inc.","3050 Saturn St
Brea CA 92821-6221",33.90879000,-117.85556000,657-444-9002,https://www.patternsbehavior.com/,"['ABA therapy', 'Parent child interaction therapy/parent training behavior management']","Regional Center, Private Pay, Medicaid",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T18:02:22.923406+00:00,2025-11-05T05:08:30.006140+00:00
3188bfce-7be5-4a9f-b2bc-669666129824,Pediatric Minds Services,"3524 Torrance Blvd #104, Torrance,, CA 90503",33.83550290,-118.34729530,310-540-1630,https://pediatricminds.com/,"['ABA therapy', 'Occupational therapy', 'Speech therapy']",Private Insurance,[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T20:37:52.649190+00:00,2025-11-05T05:08:29.999434+00:00
038faef6-6f57-45dd-bf30-74254b210eb2,Pediatric Therapy Playhouse,"10780 Santa Monica Blvd Suite 245 Los Angeles, CA 90025",34.05032500,-118.43386200,424-293-0010,https://www.pediatrictherapyplayhouse.com/,[],"Private Pay, Blue Shield, Anthem, United Healthcare",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T18:02:22.796607+00:00,2025-11-05T05:08:29.766915+00:00
be1f66fe-22f8-417c-ae5f-62b14e1f38c8,Pediatric Therapy Specialists,"20 E Foothill Blvd Suite 220 Arcadia, CA 91006",34.15067300,-118.03067300,626-612-3850,https://www.pediatrictherapyspecialists.net/,['Physical therapy'],"Regional Center, Private Pay",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T18:02:22.911593+00:00,2025-11-05T05:08:29.980809+00:00
84ddd01a-468a-4f1c-9bee-65b864071327,Peninsula Health Partners,"{""zip"": ""Hawthorne"", ""city"": ""facing Hawthorne"", ""state"": ""22330"", ""street"": ""On the street level""}",33.82454900,-118.35029100,310-606-1349,https://www.penhcc.com/,[],{},[],[],locations.ProviderRegionalCenter.None,"HARBOR/ SOUTH BAY: LONG BEACH,WEST LOS ANGELES,SOUTH AND EAST LOS ANGELES",Service Provider,,2025-08-07T22:34:18.984930+00:00,2025-11-05T05:08:29.852758+00:00
8bcaa9e0-d236-495b-8023-2844a19577df,Play On Pediatric Therapy,"In home or in community, serves a 15-mile radius of Altadena",34.19017600,-118.13129800,626-495-3578,https://playonpediatrictherapy.org/,['Physical therapy'],"Regional Center, Private Pay",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T18:02:22.909717+00:00,2025-11-05T05:08:29.944386+00:00
5a708406-0d47-4215-bc71-c8b18e76db4d,Play to Talk Speech Therapy,"230 W College St Suite F, Covina, CA 91723",34.08742000,-117.89311000,626-715-2361,https://play2talkspeech.com/,[],"Regional Center, Private Pay",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T18:02:22.976550+00:00,2025-11-05T05:08:29.787404+00:00
0f4dfca2-8800-4c73-870d-ca93947923c9,Play.Connect.Grow.,"1227 Lincoln Blvd #302, Santa Monica, CA 90401",34.01950000,-118.49120000,424-350-7171,https://playconnectgrow.org/,['Parent child interaction therapy/parent training behavior management'],Private Pay,[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T18:02:22.786870+00:00,2025-11-05T05:08:29.769854+00:00
63f9032b-f861-4a77-8183-d0004db6137e,playSense,811 N Catalina Ave Redondo Beach CA 90277-2133,33.84926980,-118.39186710,310-673-8412,https://www.playsensekids.com/,['Occupational therapy'],Private Pay,[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T19:57:34.686183+00:00,2025-11-05T05:08:29.819148+00:00
dc8e32bd-4ff5-450b-963c-44243ca4a10f,playSense,"811 N Catalina Ave Redondo Beach, CA 90277-2133",33.84926980,-118.39186710,310-673-8412,https://www.playsensekids.com/,['Occupational therapy'],Private Pay,[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T20:01:15.261086+00:00,2025-11-05T05:08:29.747741+00:00
cd3a95e1-c0ac-4b25-8528-745122507886,PlaySpace Pediatrics,"11609 ½ Washington Pl, Los Angeles,, CA 90066",34.00483190,-118.42073610,310-906-0180,https://www.playspacepediatrics.com/,"['Occupational therapy', 'Speech therapy']",Private Pay,[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T20:01:56.264020+00:00,2025-11-05T05:08:29.879429+00:00
baae44bf-0b74-4354-a133-45d901099655,PlaySpace Pediatrics,"11609 ½ Washington Pl, Los Angeles, CA 90066",34.00483190,-118.42073610,310-906-0180,https://www.playspacepediatrics.com/,"['Occupational therapy', 'Speech therapy']",Private Pay,[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T19:58:10.173826+00:00,2025-11-05T05:08:29.801156+00:00
25e85f4e-6932-4f3b-870c-aeb4bd115673,Positive Behavior Supports Corporation,"{""zip"": ""92804"", ""city"": ""Anaheim"", ""state"": ""CA"", ""street"": ""8832 Syracuse Ave""}",33.80513000,-117.97855500,855-832-6727,https://www.teampbs.com/aba_therapy.aspx?Region=CA&RegionName=LA%20Metro,[],"{Magellan,Medicaid,Beacon,CalOptima,Molina,""Blue Shield"",Anthem}",[],[],locations.ProviderRegionalCenter.None,"WESTSIDE,SOUTH BAY,SOUTH LA,SAN FERNANDO VALLEY",Service Provider,,2025-08-07T22:34:18.985203+00:00,2025-11-05T05:08:29.734547+00:00
5b66580a-56bd-4b4e-bc8b-1285df185e73,Positive Development,"913 E. Walnut St.
 Pasadena CA 91106",34.15007600,-118.13143900,833-587-1784,https://www.positivedevelopment.com/,[],"Regional Center, Private Pay",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T18:02:22.942525+00:00,2025-11-05T05:08:30.022516+00:00
98f3dde1-5c94-4f08-9cf6-fd1647835cb6,Power Play Kids,"1032 Redondo Ave # B, Long Beach,, CA 90804",33.77960100,-118.15231200,424-228-6963,https://www.powerplayot.com/,['Occupational therapy'],"Regional Centers, ESSC, Private Pay",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T20:39:46.561848+00:00,2025-11-05T05:08:30.001235+00:00
541d8039-ae43-462d-9be2-dd90d1f66f5f,Prime Behavioral Solutions,"121 W Lexington Dr Ste B175A, Glendale, CA 91203",34.15204000,-118.25539300,818-913-5254,https://primebehavioralsolutions.com/,"['ABA therapy', 'Parent Training']","Private Insurance: Anthem Blue Cross, Cigna, Magellan Health, MHN, Molina Healthcare, Aetna",[],[],locations.ProviderRegionalCenter.None,,,,2025-11-05T05:08:30.056878+00:00,2025-11-05T05:08:30.056882+00:00
cca3b7d7-e1ce-4a3e-a633-da886bd2cced,Proactive Pediatric Physical Therapy Inc.,"18401 Burbank Blvd, Suite 214, Tarzana, CA 91356",34.17204500,-118.53375200,818-518-6622,https://www.proactivepediatric.com/,['Physical therapy'],Private Pay,[],[],locations.ProviderRegionalCenter.None,,,,2025-11-05T05:08:30.076725+00:00,2025-11-05T05:08:30.076730+00:00
c3e1b608-96f0-41ca-9166-dfe3ca23b547,Professional Child Development Associates,"118 South Oak Knoll Pasadena, CA 91101",34.14379700,-118.13474200,626-793-7350,https://www.pcdateam.org/,"['Speech therapy', 'Occupational therapy', 'Feeding therapy']","Regional Center, Private Pay",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T18:02:22.938694+00:00,2025-11-05T05:08:30.016190+00:00
768d1c6d-a2c3-47e1-9d2e-b8de3ea5992a,Promise ABA,"217 E Alameda Ave #301, Burbank, CA 91502",34.18089000,-118.30872000,818-748-3390,https://promiseaba.com/,['ABA therapy'],"Regional Center, Private Pay, L.A. Care",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T18:02:22.848063+00:00,2025-11-05T05:08:29.856862+00:00
c46cdcd1-9c50-4625-8c66-c7b346b11da3,Promise Aba Llc,"{""zip"": ""91502"", ""city"": ""Burbank"", ""state"": ""CA"", ""street"": ""217 E Alameda Ave #301""}",34.17532900,-118.29941600,818-748-3390,http://promiseaba.com/,[],{},[],[],locations.ProviderRegionalCenter.None,SAN FERNANDO VALLEY,Regional Center,,2025-08-07T22:34:18.985478+00:00,2025-11-05T05:08:29.932751+00:00
d5d3d0b2-a732-4b57-be7f-57971e83f447,Pyles & Associates,"741 Glenvia St Suite 200 Glendale, CA 91206",34.15576500,-118.24528000,833-968-7762,https://pnaservices.com/,['ABA therapy'],"Regional Center, Private Pay",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T18:02:22.958953+00:00,2025-11-05T05:08:30.034973+00:00
ab4ff4cd-21b5-4537-bbe4-90647b583c3a,"Quantum Behavioral Solutions, Inc.","{""zip"": ""91006"", ""city"": ""Arcadia"", ""state"": ""CA"", ""street"": ""440 E Huntington Dr # 300""}",34.13906500,-118.02195100,626-531-6999,http://www.quantumbehavioralsolutions.com/,[],{},[],[],locations.ProviderRegionalCenter.None,SAN FERNANDO VALLEY,Service Provider,,2025-08-07T22:34:18.985819+00:00,2025-11-05T05:08:29.756912+00:00
404ce312-9dd6-4208-b288-7b8dbb809af8,"Quantum Behavioral Solutions, Inc.","40 E Huntington Dr
 Arcadia CA 91006-3776",34.13988800,-118.02954300,626-531-6999,https://quantumbehavioralsolutions.com/,['ABA therapy'],"Regional Center, Private Pay",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T18:02:22.772793+00:00,2025-11-05T05:08:29.773667+00:00
43f54564-7437-4f8d-886b-9f08e2dc4eee,Reach Integrated Services,"{""zip"": ""90602"", ""city"": ""Whittier"", ""state"": ""CA"", ""street"": ""7200 Greenleaf Ave #140""}",33.97707600,-118.03712700,626-741-5401,http://www.reach.services/,[],{},[],[],locations.ProviderRegionalCenter.None,SAN GABRIEL VALLEY,Service Provider,,2025-08-07T22:34:18.986073+00:00,2025-11-05T05:08:29.756272+00:00
39491db6-b458-4014-8bb5-7ad3a20c3476,Recess Therapy,"301 E. Foothill Blvd #100, Arcadia, CA 91006",34.14013700,-118.02835100,626-275-6302,https://www.recesspediatrictherapy.com/,"['Occupational therapy', 'Physical therapy', 'Feeding therapy']","Regional Center, Private Pay",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T18:02:22.937570+00:00,2025-11-05T05:08:30.021026+00:00
6f93b36c-b1a2-47cd-8874-f27d4eabe0a9,Rising Horizons Behavioral Services,"4195 Chino Hills Pkwy
Chino Hills CA 91709-2618",33.98193400,-117.71315700,951-313-1824,https://risinghorizonsbehavioral.com/,['ABA therapy'],"Regional Center, Private Pay, Medicaid, Medicare",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T18:02:22.835685+00:00,2025-11-05T05:08:29.836761+00:00
8457c9ac-8204-4ec8-ad17-a85ce9a95ec5,Rockwell Psychological Services,"5050 Eagle Rock Blvd, Los Angeles, CA 90041",34.13830230,-118.21413070,818-350-2323,https://www.rpscla.com/,[],Does not take insurance,[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T20:00:43.826656+00:00,2025-11-05T05:08:29.855877+00:00
bf1db6c5-e739-4306-ba30-bcdfb22283fc,Rockwell Psychological Services,"5050 Eagle Rock Blvd, Los Angeles CA 90041",34.13830230,-118.21413070,818-350-2323,https://www.rpscla.com/,[],Does not take insurance,[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T19:55:45.650735+00:00,2025-11-05T05:08:29.795159+00:00
93ebdfea-5404-4ea3-9580-0a053d41bb15,Rosemary Johnson & Associates Clinic,"116 E Walnut Ave, Monrovia, CA 91016",34.14354400,-118.00015600,626-357-9934,https://www.rjclinic.com/,"['Occupational therapy', 'Physical therapy']","Regional Center, Private Pay",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T18:02:22.964872+00:00,2025-11-05T05:08:30.044568+00:00
b814fa2c-aa37-4617-82e1-643d86850e53,Sage Behavior Services,"1600 N Acacia Ave, Fullerton, CA 92835",33.88830100,-117.89741600,714-773-0077,https://sagebehaviorservices.com/,['ABA therapy'],"Regional Center, Private Pay",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T18:02:22.834801+00:00,2025-11-05T05:08:29.837528+00:00
12cef84f-1bab-460a-b9e3-e648009d9858,Saltwater Speech,"2211 Corinth Ave, Los Angeles, CA 90064",34.03733890,-118.44209200,909-362-4895,https://www.saltwaterspeech.com/,['Speech therapy'],Private Pay,[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T19:58:22.060539+00:00,2025-11-05T05:08:29.812569+00:00
8f56b988-d6c3-4bd0-97dc-50c4ffe0f577,Saltwater Speech,"2211 Corinth Ave, Los Angeles,, CA 90064",34.03733890,-118.44209200,909-362-4895,https://www.saltwaterspeech.com/,['Speech therapy'],Private Pay,[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T20:02:11.273828+00:00,2025-11-05T05:08:29.892506+00:00
cfc2615b-c7e4-4149-bfd6-4cec584b5ad3,Santa Monica Speaks,"12304 Santa Monica Blvd Suite 364 Los Angeles, CA 90025",34.03923500,-118.46542300,310-270-6597,https://www.santamonicaspeaks.com/,['Social skills training'],"Private Pay, Kaiser Permanente",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T18:02:22.802554+00:00,2025-11-05T05:08:29.777522+00:00
7cd3c60b-8969-4a5e-8a28-5b8dfec0ed94,SGV Speech Therapy Solutions,"604 S. Del Mar Ave. San Gabriel, CA 91776",34.09485000,-118.09937000,626-782-7615,https://www.sgvspeechtherapy.com/,[],"Regional Center, Private Pay",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T18:02:22.935159+00:00,2025-11-05T05:08:30.024527+00:00
b923b9f7-5223-4ce8-9170-e90226a76184,Shabani Institute/Center For Behavior Analysis & Language Development,"{""zip"": ""90254"", ""city"": ""Hermosa Beach"", ""state"": ""CA"", ""street"": ""982 Artesia Blvd""}",33.87252400,-118.39310700,310-310-2931,http://shabani-institute.com/,[],{},[],[],locations.ProviderRegionalCenter.None,SOUTH LOS ANGELES,Service Provider,,2025-08-07T22:34:18.986608+00:00,2025-11-05T05:08:29.931875+00:00
2147362a-c060-4bfc-ada7-55f654b52fea,SHARE Therapy,"12052 Imperial Hwy. #204, Norwalk,, CA 90650",33.91696670,-118.07582730,310-892-5812,https://www.sharespeech.org/,"['Occupational therapy', 'Physical therapy', 'Speech therapy', 'Feeding therapy']","Private Insurance: Anthem Blue Cross, Blue Cross Blue Shield PPO, Easter Seals Southern California, Kaiser Permanente, LA Care, Optum Healthcare, United Healthcare; Private Pay",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T20:40:34.264623+00:00,2025-11-05T05:08:29.974500+00:00
fe869121-828a-4af5-a34e-31ddd2c66b8a,Sierra Madre Learning Center Total Programs Llc,"{""zip"": ""91024"", ""city"": ""Sierra Madre"", ""state"": ""CA"", ""street"": ""370 W Sierra Madre Blvd # B""}",34.16171700,-118.06038600,626-355-5160,https://www.totalprograms.org/,['Occupational therapy'],"Health Net, CalOptima",['Speech and Language Disorder'],['0-5'],locations.ProviderRegionalCenter.None,SAN GABRIEL VALLEY,Service Provider,,2025-08-07T22:34:11.724622+00:00,2025-11-05T05:08:30.031700+00:00
374d9313-d61d-4cd0-91ee-20fc97c09852,Simple Speech Therapy,"2120 Foothill Blvd #100, La Verne, CA 91750",34.10151200,-117.76982100,909-675-7022,https://simplespeechtherapyla.com/,[],"Regional Center, Private Pay, Blue Cross, Blue Shield, Anthem",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T18:02:22.927153+00:00,2025-11-05T05:08:30.004240+00:00
88dac705-6f50-43b7-a3a6-340f3e1ddfdc,"SK Behavior and Learning, Inc.","3435 Wilshire Blvd Ste 1400 Los Angeles, CA 90010-1923",34.06183330,-118.29898350,213-505-3409,https://www.sklearning.org/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=13815821000721548383,"['ABA therapy', 'Physical therapy']","Medi-Cal, Private Insurance",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T20:32:25.952661+00:00,2025-11-05T05:08:29.905790+00:00
512e7ee5-8fd0-4d02-80d4-6af2060eff83,Smile Pediatric Therapy & Diagnostics,3031 Beverly Blvd Los Angeles CA 90057-1013,34.07164720,-118.28155570,323-644-9380,https://smilepediatrictherapy.com/,"['ABA therapy', 'Occupational therapy', 'Physical therapy', 'Speech therapy', 'Feeding therapy']","Private Insurance: Kaiser Permanente, Easter Seals of Southern California, Cigna, Anthem Blue Cross; Private Pay",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T19:57:12.574315+00:00,2025-11-05T05:08:29.716819+00:00
af18a6e4-8dff-4e95-a3b2-d1011e448f18,Smile Pediatric Therapy & Diagnostics,"3031 Beverly Blvd Los Angeles, CA 90057-1013",34.07164720,-118.28155570,323-644-9380,https://smilepediatrictherapy.com/,"['ABA therapy', 'Occupational therapy', 'Physical therapy', 'Speech therapy', 'Feeding therapy']","Private Insurance: Kaiser Permanente, Easter Seals of Southern California, Cigna, Anthem Blue Cross; Private Pay",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T20:00:50.725310+00:00,2025-11-05T05:08:29.839992+00:00
c9f0c7ce-f976-49d1-80d5-3ae42bb1b7dc,Speak Live Play Los Angeles,"2728 3rd St Apt 203, Santa Monica, CA 90405",34.00120300,-118.48069400,424-279-8379,https://speakliveplay.com/,"['Occupational therapy', 'Feeding therapy']",Private Pay,[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T18:02:22.801427+00:00,2025-11-05T05:08:29.763518+00:00
1d781584-0421-4914-9117-570a1344eb4b,Special Education For Exceptional Kids Dba (Seek) Education Inc.,"{""zip"": ""91775"", ""city"": ""San Gabriel"", ""state"": ""CA"", ""street"": ""9060 Huntington Dr""}",34.13014300,-118.07101300,626-943-7772,http://www.seekeducation.org/,[],{},[],[],locations.ProviderRegionalCenter.None,SAN GABRIEL VALLEY,Service Provider,,2025-08-07T22:34:11.725109+00:00,2025-11-05T05:08:29.841992+00:00
a99da155-8eed-4cc0-a8fb-bf117b9e70b8,"Special Needs Network, Inc.","{""zip"": ""90043"", ""city"": ""View Park"", ""state"": ""CA"", ""street"": ""4401 Crenshaw Blvd suite 215""}",34.00333200,-118.33196000,323-291-7100,http://www.snnla.org/,[],{},[],[],locations.ProviderRegionalCenter.None,"SOUTH LOS ANGELES,LONG BEACH,SAN FERNANDO VALLLEY,SAN GABRIEL VALLEY,PASADENA",Service Provider,,2025-08-07T22:34:11.725508+00:00,2025-11-05T05:08:29.841357+00:00
31ba4550-f00a-4348-a8a9-eafadba6f8fd,Speckled Frog Pediatric Therapy,"10573 W Pico Blvd #66, Los Angeles, CA 90064",34.05220000,-118.24370000,760-235-9047,https://www.speckledfrogpediatrictherapy.com/,['Occupational therapy'],Private Pay,[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T18:02:22.803689+00:00,2025-11-05T05:08:29.793784+00:00
be6eebc4-f5df-40d7-afa8-6006f7ea08ea,Spectrum Solutions Therapy,"{""zip"": ""90706"", ""city"": ""Bellflower"", ""state"": ""CA"", ""street"": ""16900 Lakewood Blvd #212""}",33.88047100,-118.14188600,562-444-5026,https://sstaba.com/,[],{},[],[],locations.ProviderRegionalCenter.None,GATEWAY CITIES,Service Provider,,2025-08-07T22:34:11.725837+00:00,2025-11-05T05:08:29.745436+00:00
b94cebc9-386c-4d9d-bf27-07752f20198c,Spectrum Solutions Therapy,"2913 Yearling St Lakewood, CA 90712-2922",33.84957830,-118.15706230,562-444-5026,https://sstaba.com/,['ABA therapy'],"LA Care, Private Insurance: Optum, Anthem, Magellan, Healthnet, Cal Optima Health",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T20:01:00.704445+00:00,2025-11-05T05:08:29.858658+00:00
e3d6529b-15dc-4b78-9624-b327aa34757c,Spectrum Solutions Therapy,2913 Yearling St Lakewood CA 90712-2922,33.84957830,-118.15706230,562-444-5026,https://sstaba.com/,['ABA therapy'],"LA Care, Private Insurance: Optum, Anthem, Magellan, Healthnet, Cal Optima Health",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T19:57:20.323181+00:00,2025-11-05T05:08:29.796522+00:00
c1ce6597-663a-43ae-99b0-7e2d23e2466a,Speech Improvement Center,"8535 Florence Ave #201, Downey,, CA 90240",33.94961340,-118.12116630,562-261-5538,https://speechimprovementcenter.com/,['Speech therapy'],Private Insurance,[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T20:40:41.593963+00:00,2025-11-05T05:08:29.973323+00:00
938e049e-f4a0-47d4-b3d1-5f170cb64d4a,Speech Source Therapy,"15643 Sherman Way #300, Van Nuys, CA 91406",34.20126700,-118.46621100,213-493-6698,https://www.speechsourceinc.com/,"['Speech therapy', 'Occupational therapy', 'Child development']","Kaiser Permanente, Frank D. Lanterman Regional Center, North Los Angeles County Regional Center, Eastern Los Angeles Regional Center",[],[],locations.ProviderRegionalCenter.None,,,,2025-11-05T05:08:30.077439+00:00,2025-11-05T05:08:30.077442+00:00
e5eafc07-b59a-400c-b222-eb267f63eeb6,"Speech, Language And Educational Associates","{""zip"": ""91436"", ""city"": ""Encino"", ""state"": ""CA"", ""street"": ""16500 Ventura Blvd""}",34.15742700,-118.49272200,818-616-5013,http://www.sleatherapies.com/,[],{},[],[],locations.ProviderRegionalCenter.None,"SAN FERNANDO VALLEY,ANTELOPE VALLEY,LOS ANGELES COUNTY,SAN GABRIEL VALLEY",Service Provider,,2025-08-07T22:34:18.988504+00:00,2025-11-05T05:08:29.930609+00:00
6b4c744e-05aa-4292-a9c5-bcd580a2407f,Speechcom Children’s Speech Therapy,"2850 Artesia Blvd UNIT 107, Redondo Beach,, CA 90278",33.87255610,-118.35718640,424-275-9968,https://scstc.net/,"['Occupational therapy', 'Speech therapy']","Private Insurance: Kaiser Permanente, Optum, Blue Shield of CA. PPO, Memorial Care, Torrance Memorial IPA",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T20:40:12.142772+00:00,2025-11-05T05:08:29.995155+00:00
2715e7b8-a694-4a7e-afe3-8bbb05b964e8,Speechful Therapy Services,"2700 N Bellflower Blvd #112, Long Beach,, CA 90815",33.80514800,-118.12517500,562-429-4290,https://speechfultherapy.com/,['Speech therapy'],Private Insurance,[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T20:39:07.320967+00:00,2025-11-05T05:08:30.009645+00:00
e7fa1eb9-8905-4992-801e-fec710048e35,SPOT for kids,"2180 Westwood Blvd #2a, Los Angeles, CA 90025",34.05220000,-118.24370000,424-358-5455,https://spotforkids.com/,['Occupational therapy'],"Private Pay, Private Insurance",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T18:02:22.799190+00:00,2025-11-05T05:08:29.794512+00:00
e8dd8f79-6b49-46de-a938-806a708b8428,"Star Of California, Inc.","{""zip"": ""90041"", ""city"": ""Los Angeles"", ""state"": ""CA"", ""street"": ""969 Colorado Blvd # 201""}",34.13864800,-118.18712800,805-644-7827,https://starofca.com/,[],{Cigna},[],[],locations.ProviderRegionalCenter.None,"WESTSIDE,SOUTHBAY,EAST LOS ANGELES,VENTURA COUNTY,LONG BEACH",Service Provider,,2025-08-07T22:34:18.988802+00:00,2025-11-05T05:08:29.933693+00:00
